turbine_temp_c,oil_pressure_psi,vibration_hz,fuel_flow_rate,exhaust_gas_temp_c,fan_speed_rpm,compressor_ratio,n1_speed_pct,label
801.99,52.46,98.96,1948.19,619.91,3258.92,28.31,88.14,0
842.3,53.65,115.87,2325.89,602.54,3252.57,29.64,85.53,0
875.99,50.78,123.28,2413.73,637.34,3194.77,28.88,90.31,0
931.32,54.83,119.17,2061.81,622.94,3061.9,28.58,88.78,0
879.69,57.9,126.36,2260.64,605.34,3347.79,27.81,85.12,0
822.37,57.44,111.97,2404.64,635.54,3287.65,28.64,85.3,0
897.2,53.81,116.83,2106.16,605.72,3249.75,28.55,91.57,0
890.51,56.0,111.81,2249.18,606.22,3206.65,27.38,90.46,0
841.54,68.28,124.95,2343.23,603.49,3334.15,28.49,88.15,0
886.96,54.28,118.85,1925.62,597.05,3246.64,30.15,88.73,0
858.68,60.81,122.83,2274.95,644.13,3243.43,29.79,88.24,0
851.38,51.56,128.53,2328.67,633.79,3181.86,27.2,88.52,0
847.61,53.54,102.13,2497.93,635.84,3391.33,28.91,89.79,0
907.49,58.4,129.58,2328.49,647.99,3213.74,28.08,85.19,0
839.28,56.28,124.91,2438.46,674.63,3181.25,30.55,93.26,0
860.7,59.08,116.99,2366.6,619.69,3296.88,28.73,87.6,0
903.14,57.01,114.08,2108.62,575.37,3179.92,27.53,86.12,0
820.13,64.86,118.99,2680.04,640.49,3166.68,30.68,91.22,0
890.87,54.09,113.35,2248.71,600.2,3156.52,28.63,86.3,0
816.04,49.46,122.12,2348.52,614.09,3269.02,28.11,89.63,0
840.39,49.51,118.44,2340.34,625.29,3376.21,29.59,88.7,0
874.73,54.48,112.34,1939.67,590.34,3113.48,28.13,83.14,0
859.61,49.19,118.29,2274.34,577.19,3195.9,29.1,85.84,0
797.3,52.76,110.8,2665.1,613.44,3203.7,27.85,94.22,0
904.93,51.24,119.14,2156.3,582.61,3161.86,27.46,86.62,0
835.16,54.2,131.99,2239.95,592.68,3210.15,28.54,85.06,0
803.47,60.84,114.02,2176.72,644.78,3273.07,30.06,87.56,0
851.21,47.67,136.04,2489.1,605.29,3217.69,31.28,87.71,0
844.71,53.5,110.96,2007.35,611.37,3259.63,29.8,83.01,0
868.97,48.22,119.64,2370.73,606.86,3458.08,29.76,90.05,0
811.57,57.55,115.93,2269.46,654.68,3137.98,28.82,91.84,0
830.52,45.44,110.75,2246.96,629.11,3238.65,29.3,87.72,0
865.59,56.89,102.8,2190.9,678.48,3171.08,26.81,83.28,0
779.67,58.89,111.57,2291.07,609.14,3139.64,26.88,91.37,0
889.21,57.71,137.14,2115.36,585.17,3247.81,27.3,92.62,0
828.64,54.4,125.93,2330.77,637.64,3203.39,28.43,90.04,0
892.66,50.53,135.56,2217.25,599.03,3129.58,29.23,94.56,0
822.07,57.19,113.96,2239.68,645.58,3183.42,28.81,84.91,0
843.85,59.68,113.23,2400.73,630.42,3099.69,28.35,88.77,0
831.43,58.59,101.29,2237.17,580.32,3328.75,27.17,85.69,0
820.51,51.37,125.08,2395.32,682.79,3391.76,27.7,88.81,0
912.75,53.68,117.75,1892.31,662.84,3204.47,26.99,89.53,0
986.72,49.11,152.6,2805.38,764.2,3426.6,29.93,96.41,1
881.85,58.75,130.1,2211.28,666.45,3297.22,27.25,91.17,0
858.3,53.35,117.21,2124.26,620.43,3217.51,28.03,88.47,0
884.14,58.82,128.42,2377.92,658.92,3336.97,28.71,83.19,0
872.65,49.47,125.33,2174.73,576.35,3334.1,28.5,91.77,0
895.33,53.27,133.04,2034.85,647.48,2922.85,29.7,87.44,0
838.6,45.97,106.83,2241.05,591.83,3165.89,30.19,88.91,0
810.65,61.13,126.63,2293.38,613.26,3049.49,26.91,85.64,0
858.03,48.53,116.85,2308.95,588.03,3165.74,28.18,87.89,0
842.01,64.57,120.09,2493.57,646.32,3257.85,28.74,87.06,0
869.51,54.48,113.92,2083.4,672.68,3333.98,28.37,89.2,0
871.42,53.51,109.48,2316.42,642.82,3331.88,29.72,88.46,0
1006.99,40.33,123.64,2868.88,769.54,3362.08,29.16,88.31,1
836.68,56.89,121.39,2354.96,629.93,3147.54,26.71,86.47,0
851.28,55.01,112.39,2462.6,628.94,3275.56,27.71,84.03,0
841.97,45.88,129.09,2084.24,571.93,3202.11,26.64,87.08,0
854.8,58.99,131.91,2093.2,583.84,3086.02,29.95,87.38,0
893.35,54.38,121.53,2066.02,588.46,3260.24,25.76,78.69,0
813.62,63.79,127.36,2114.95,628.06,3231.93,27.9,85.6,0
833.59,52.99,133.4,2085.61,613.74,3340.37,29.61,87.94,0
1035.25,46.83,133.42,3082.97,808.29,3559.24,30.57,94.4,1
825.61,54.79,130.83,2145.39,598.04,3146.42,27.01,82.32,0
832.66,49.83,104.99,2012.87,626.78,3255.52,29.65,89.25,0
855.18,61.6,122.34,2430.35,587.61,3178.06,28.31,85.67,0
836.68,47.23,122.45,2412.22,612.86,3306.24,30.42,88.47,0
851.57,55.06,109.65,2240.51,607.02,3299.57,29.61,92.16,0
855.93,55.51,109.98,2109.09,580.18,3202.08,28.06,88.57,0
847.9,61.45,132.57,2552.89,595.37,3164.49,27.74,81.53,0
856.56,55.11,118.14,2190.41,656.74,3191.03,30.05,88.31,0
806.76,65.69,111.26,2190.39,615.66,3191.48,27.51,84.67,0
836.55,57.73,120.28,2190.58,604.68,3327.24,29.74,88.46,0
883.23,45.97,142.71,2245.6,595.52,3159.56,29.93,91.73,0
807.35,55.62,103.69,2338.09,619.82,3097.79,27.36,87.97,0
855.13,59.13,98.65,2302.15,630.32,3147.54,27.82,85.84,0
819.27,57.59,121.45,2409.85,612.56,3062.23,30.21,91.54,0
851.08,56.08,104.09,2268.17,598.78,3117.37,29.02,89.48,0
873.18,52.05,122.43,2271.18,560.84,3223.41,29.24,90.66,0
858.97,49.36,118.11,2238.99,626.73,3129.25,30.39,93.39,0
865.79,51.33,113.22,2260.3,596.88,3156.51,29.98,82.93,0
851.04,59.62,130.37,2491.82,611.67,3204.35,27.92,89.9,0
784.88,47.31,111.34,2060.97,624.96,3220.5,28.48,86.56,0
819.76,56.54,122.31,2516.78,627.75,3286.96,27.09,84.84,0
902.58,58.08,126.33,2379.59,646.32,3239.87,26.3,84.04,0
858.49,58.68,120.17,2407.89,642.64,3307.86,29.11,91.25,0
809.39,59.19,121.23,2388.18,627.66,3240.7,31.14,85.96,0
842.82,49.24,91.4,2237.25,617.35,3190.49,31.69,83.1,0
838.13,63.2,134.0,2139.34,614.62,3165.27,29.98,80.38,0
802.22,58.11,102.49,2010.3,611.54,3090.66,28.48,90.81,0
808.81,52.59,131.25,2476.11,653.67,3124.43,28.19,86.61,0
808.95,54.14,121.5,2459.58,601.63,3197.06,27.44,91.25,0
833.99,55.88,148.29,2239.82,628.16,3283.62,28.54,92.38,0
863.27,52.11,112.84,2297.94,627.57,3325.63,28.22,90.19,0
839.93,58.9,138.51,2241.36,596.55,3323.75,28.21,91.09,0
821.72,51.07,106.21,2294.23,607.73,3241.91,29.56,92.91,0
854.71,53.82,122.48,2251.97,683.99,3272.77,28.57,90.49,0
769.81,57.79,116.12,2182.68,613.37,3275.15,29.69,93.01,0
858.04,56.06,120.43,1994.93,612.84,3306.38,28.2,83.54,0
836.01,60.43,116.31,2085.48,642.14,3166.01,30.58,87.82,0
876.86,53.5,112.45,2360.54,634.81,3259.28,32.52,87.95,0
841.47,59.95,121.69,2255.29,648.26,3178.64,26.51,87.83,0
897.05,58.07,118.84,2086.48,617.39,3211.26,26.74,88.72,0
832.79,52.45,119.99,2136.21,632.18,3172.49,26.9,90.3,0
861.38,60.96,101.22,1931.08,609.81,3219.39,31.7,90.32,0
879.86,55.69,116.74,2242.7,598.43,3181.71,28.03,87.99,0
856.66,51.1,114.71,2526.22,568.97,3154.01,30.24,89.45,0
822.66,50.21,109.82,2433.55,617.3,3141.36,29.87,89.63,0
830.41,59.45,107.89,2144.64,585.67,3124.6,28.0,92.3,0
834.99,54.78,125.51,2399.66,621.36,3215.98,28.2,88.32,0
883.0,64.02,105.31,2052.4,651.35,3198.67,26.97,85.55,0
871.78,60.67,113.52,2319.56,650.92,3255.57,28.68,85.02,0
1111.97,64.63,162.41,2674.81,737.01,3719.31,29.18,96.37,1
882.98,54.14,108.04,2458.75,681.65,3341.26,26.7,88.85,0
914.97,56.15,204.38,2314.23,609.28,3505.07,27.04,87.08,1
879.88,56.38,107.24,2202.53,663.52,3093.52,28.54,90.56,0
810.0,56.05,128.56,2199.27,629.73,3322.4,28.81,85.93,0
872.73,61.56,116.73,2294.85,608.9,3229.29,30.78,92.81,0
804.56,55.89,124.0,1913.63,630.98,3219.23,28.05,87.09,0
1071.75,59.64,144.6,2860.59,780.01,3402.61,32.37,94.9,1
873.67,60.44,108.1,2364.28,610.58,2968.94,27.86,88.39,0
885.14,62.35,105.85,2105.82,640.95,3319.05,29.63,88.32,0
859.63,58.85,118.15,2051.61,587.85,3235.02,28.41,94.25,0
786.76,54.2,132.49,2183.7,598.03,3194.57,27.49,86.92,0
867.48,52.16,115.87,2169.97,606.78,3190.7,28.46,86.94,0
861.74,50.16,119.93,2540.53,604.1,3153.93,27.7,85.32,0
886.65,55.51,119.9,2145.64,648.09,3307.49,30.38,83.59,0
831.29,52.59,114.94,2123.97,574.35,3246.4,31.44,88.99,0
842.44,63.62,110.36,2315.56,611.62,3206.36,27.72,80.44,0
758.57,49.93,107.91,2280.89,572.32,3193.05,27.79,90.49,0
831.18,54.85,118.66,2151.34,668.55,3116.5,29.41,85.86,0
811.39,53.34,97.29,2161.46,587.05,3157.19,25.79,89.62,0
848.5,46.31,114.26,2433.78,617.08,3208.0,29.3,84.87,0
865.5,60.86,127.02,2226.63,602.86,3228.46,29.74,87.4,0
870.0,54.33,122.14,2526.98,652.02,3222.7,29.57,87.32,0
888.61,50.47,138.8,2073.05,666.82,3263.16,28.07,84.75,0
875.64,64.48,118.98,2363.0,654.29,3311.49,28.56,91.04,0
830.37,58.5,129.93,2417.69,629.88,3074.61,27.54,93.62,0
879.98,67.06,106.0,2374.98,621.85,3168.72,28.98,87.48,0
828.18,62.49,104.03,2304.15,634.14,3221.21,28.76,87.55,0
812.57,58.71,119.02,1941.77,600.17,3327.56,30.18,88.06,0
838.8,63.86,117.84,2081.39,657.64,3091.17,29.06,90.35,0
794.16,62.02,125.54,2299.72,618.55,3199.78,29.2,89.46,0
833.19,23.56,171.32,2054.25,641.46,3016.61,30.8,83.31,1
785.32,54.95,142.18,2294.68,604.86,3209.91,27.09,85.21,0
893.62,67.45,111.99,2013.01,569.52,3254.57,28.53,86.66,0
869.32,56.34,138.03,2052.6,582.34,3303.83,28.41,87.83,0
773.82,57.19,105.68,2132.0,662.69,3071.6,27.41,88.04,0
858.21,55.39,118.56,2092.53,619.22,3197.93,28.19,91.04,0
850.98,56.77,105.18,2066.57,577.89,3126.69,28.77,88.0,0
828.11,52.41,125.76,2020.15,596.94,3076.64,27.51,88.9,0
830.97,50.72,145.53,2135.6,603.88,3122.83,27.51,83.84,0
866.47,64.1,124.32,2375.48,600.12,3274.91,27.98,89.26,0
863.59,48.66,117.41,2167.82,623.94,3263.27,28.56,87.84,0
822.54,55.32,124.74,2446.92,602.18,3218.4,28.54,90.38,0
848.65,59.97,115.7,1967.15,646.76,3219.36,30.13,88.73,0
850.34,52.81,137.56,2322.61,606.66,3401.72,28.36,88.13,0
921.48,65.58,124.25,2127.01,625.68,3259.0,26.93,82.78,0
846.99,49.56,124.46,2270.35,629.89,3220.39,28.01,89.87,0
938.6,28.51,168.76,2340.06,688.66,3238.42,28.43,88.29,1
839.33,51.46,119.03,2087.87,600.49,3187.91,26.99,90.87,0
834.15,51.69,124.59,2143.94,640.01,3206.83,27.63,89.33,0
839.12,59.71,107.91,1927.69,649.21,3279.02,25.73,92.14,0
843.91,51.17,121.97,2171.76,645.2,3256.2,27.46,89.35,0
879.99,48.11,113.42,2269.62,578.06,3107.28,29.41,85.36,0
853.31,52.24,114.35,2255.64,609.74,3262.7,30.79,85.82,0
900.81,51.72,110.99,1982.06,606.3,3243.92,29.43,89.12,0
822.98,55.15,112.92,2037.23,635.05,3208.87,29.14,93.07,0
841.61,58.6,125.86,2073.79,600.11,3237.36,30.91,85.23,0
840.17,52.08,105.88,2085.77,626.78,3228.51,29.36,87.56,0
860.19,59.38,137.53,2097.03,619.59,3187.6,29.03,86.72,0
824.41,60.49,135.7,2231.28,614.9,3114.41,29.16,88.27,0
815.2,50.75,120.93,2030.48,642.03,3171.58,28.03,89.35,0
780.24,54.03,129.94,2445.66,588.61,3189.08,28.01,87.71,0
834.38,60.38,135.95,1938.48,648.83,3213.22,28.31,86.47,0
898.42,57.14,196.62,2299.26,635.16,3409.72,27.95,85.95,1
845.62,59.4,107.36,2242.15,611.94,3123.63,28.58,93.75,0
869.3,58.58,106.08,2196.39,638.0,3209.57,27.98,87.16,0
862.34,57.47,107.52,2480.64,649.55,3196.17,27.46,91.4,0
855.32,57.47,128.48,2183.87,599.59,3227.92,29.66,85.25,0
833.69,61.2,121.01,2205.18,608.96,3008.32,26.37,89.13,0
850.55,57.45,114.92,2060.71,692.95,3146.51,26.77,91.43,0
870.96,58.01,125.04,2276.88,627.05,3159.54,27.92,88.35,0
842.6,48.44,122.47,2414.88,647.95,3219.28,29.76,89.57,0
812.0,50.69,110.07,2265.06,647.59,3242.11,29.28,87.1,0
876.86,56.05,121.25,2445.99,619.09,3261.37,28.33,84.77,0
855.47,54.11,118.48,2043.85,631.37,3111.43,27.84,88.3,0
786.12,60.62,117.38,2191.16,644.45,3115.27,29.73,86.82,0
810.32,53.2,117.36,2139.73,642.46,3257.59,28.36,91.53,0
879.44,62.2,137.25,1900.5,644.45,3173.55,28.29,92.61,0
937.42,51.97,101.48,2096.68,591.0,3236.12,27.85,89.83,0
873.0,52.0,119.37,2135.77,645.07,3146.62,28.99,88.84,0
811.69,55.15,132.33,2303.66,617.2,3109.78,30.12,82.86,0
865.26,54.46,121.47,2355.38,580.71,3112.94,27.67,88.56,0
897.48,48.15,116.97,2062.73,645.38,3314.98,26.58,87.72,0
874.17,57.82,110.26,2488.04,628.86,3251.92,27.83,89.31,0
848.67,55.76,139.74,2231.6,655.14,3231.38,28.63,88.95,0
863.66,59.18,129.97,2264.3,623.88,3254.59,29.7,83.45,0
787.81,52.56,137.4,2301.15,627.57,3129.14,29.24,88.54,0
795.69,53.82,127.63,2240.81,581.46,3314.05,28.77,88.83,0
1059.89,59.01,115.55,2693.64,805.9,3315.49,32.7,92.32,1
832.55,49.01,122.76,2241.96,610.88,3302.41,30.06,85.38,0
843.49,52.72,113.44,1975.6,664.89,3274.82,28.53,86.74,0
845.77,50.52,119.91,2412.19,622.36,3340.02,29.9,87.76,0
842.63,57.56,130.42,2388.42,615.87,3232.84,29.2,91.55,0
880.84,55.97,122.32,2353.69,620.95,3269.31,30.05,89.97,0
831.38,56.65,98.43,2381.76,653.26,3109.54,26.32,85.07,0
836.14,64.74,109.46,2189.8,604.35,3132.92,28.75,86.45,0
861.34,53.36,128.98,2036.53,627.33,3213.0,29.07,91.48,0
801.81,55.08,116.37,2385.65,649.53,3019.66,27.3,85.74,0
845.24,50.28,120.96,2407.01,601.03,3248.32,28.0,87.16,0
892.85,58.9,129.65,2027.78,584.77,3177.44,29.1,79.41,0
843.37,53.42,99.36,1781.94,609.44,3127.59,28.63,85.74,0
814.44,52.9,108.45,2317.41,632.2,3273.22,28.77,87.12,0
836.73,49.32,101.26,2427.51,602.12,3122.06,29.93,91.76,0
824.63,44.37,125.98,2070.76,580.99,3371.39,30.63,90.61,0
853.78,53.19,121.17,2250.71,594.34,3202.34,27.63,94.05,0
832.97,61.43,108.91,1991.67,617.25,3220.21,28.49,86.71,0
799.96,50.09,107.06,2322.51,602.29,3186.13,27.8,86.11,0
834.12,54.76,121.73,2461.02,638.95,3177.12,28.2,92.13,0
836.56,52.84,121.86,2146.0,588.03,3195.98,29.27,87.44,0
849.16,59.96,135.08,1922.61,617.92,3131.13,27.1,89.69,0
873.16,56.11,120.18,2385.39,601.26,3144.82,28.42,88.44,0
858.62,47.28,122.84,1911.49,585.62,3128.11,28.4,91.72,0
863.45,56.58,126.45,2180.73,627.01,3134.28,27.71,85.6,0
846.49,55.14,115.53,2062.4,594.62,3100.58,30.3,88.37,0
906.51,52.88,224.6,2375.34,656.83,3356.97,28.92,87.2,1
838.08,57.76,125.47,2289.53,594.35,3151.88,31.47,83.89,0
879.06,54.88,120.95,2309.58,593.79,3379.22,28.85,83.87,0
869.45,54.79,121.63,2395.98,621.38,3150.72,29.35,84.62,0
870.05,54.24,112.9,2184.53,623.46,3215.36,28.5,83.83,0
856.8,54.59,94.89,2467.12,649.54,3157.32,28.24,94.52,0
847.34,55.73,109.92,2174.25,624.65,3357.51,26.84,94.32,0
814.58,58.71,128.05,2280.08,610.56,3201.91,28.13,83.73,0
826.06,52.09,128.47,2199.91,596.59,3285.03,25.89,82.25,0
906.31,45.23,131.97,2178.2,575.72,3324.19,29.01,88.07,0
788.36,58.71,106.28,2315.55,628.24,3190.24,28.86,87.68,0
809.5,58.11,129.5,2384.31,634.14,3174.1,31.11,87.11,0
822.84,64.45,119.52,2449.55,640.81,2964.21,28.83,87.89,0
882.59,54.59,135.86,2312.83,623.2,3286.85,28.96,89.3,0
825.86,26.86,149.86,2218.88,625.36,3162.14,27.6,86.91,1
844.61,56.47,100.35,2132.72,576.39,3220.81,27.89,88.28,0
815.89,56.93,121.41,2337.4,634.07,3142.67,25.94,94.96,0
820.17,54.8,118.52,2062.82,650.74,3244.54,28.86,86.17,0
861.39,52.74,123.04,2234.84,626.66,3190.3,28.44,84.59,0
842.9,54.7,110.0,2364.16,645.13,3232.45,28.73,94.2,0
892.76,56.62,124.32,2353.73,611.01,3119.81,29.74,88.08,0
856.32,63.23,106.65,2261.53,595.07,3336.3,27.48,90.69,0
836.76,58.53,103.9,2159.53,641.17,3275.86,26.72,91.73,0
820.72,53.83,122.61,2301.39,624.24,3260.4,28.12,85.25,0
740.55,55.8,115.49,2182.08,593.81,3315.32,29.66,90.71,0
864.11,55.0,107.49,2193.89,643.74,3197.71,25.41,88.26,0
816.82,49.51,108.69,2113.37,627.71,3215.34,25.88,86.45,0
863.5,51.25,122.77,2333.27,598.5,3233.95,28.5,91.68,0
863.76,53.17,118.25,2047.17,597.3,3203.45,30.03,90.76,0
843.65,40.07,126.67,2261.92,600.11,3189.97,28.46,93.85,0
848.15,49.02,133.8,2220.59,602.13,3147.94,26.9,91.5,0
845.67,49.27,115.14,2176.74,637.94,3131.19,28.41,91.22,0
825.57,63.21,119.68,1909.57,600.54,3249.84,28.63,89.67,0
871.29,57.87,119.77,1946.83,630.13,3164.85,28.22,87.85,0
873.17,54.01,111.04,2477.98,636.09,3058.67,29.05,82.56,0
818.56,46.68,127.25,1998.91,622.29,3226.26,26.56,92.26,0
824.65,51.17,119.89,2065.51,603.03,3126.3,28.82,92.03,0
877.95,61.52,111.23,2142.53,591.37,3259.27,30.57,88.51,0
863.13,53.28,127.6,2167.34,612.64,3234.42,24.77,87.08,0
848.51,53.26,124.29,2251.48,640.23,3378.1,30.31,87.25,0
859.16,51.3,124.97,2390.01,635.71,3232.34,29.2,88.18,0
883.13,53.49,102.05,2370.79,611.34,3317.81,27.6,91.59,0
866.56,49.99,137.45,2077.24,665.99,3119.73,27.04,92.24,0
806.59,59.34,106.33,2217.04,635.67,3201.29,30.12,89.52,0
828.12,43.87,128.99,2010.46,598.44,3186.91,27.83,86.31,0
830.48,50.03,137.65,2163.05,652.07,3233.96,30.39,89.52,0
899.93,52.37,124.03,2069.99,603.54,3275.08,29.54,89.3,0
874.75,59.23,126.77,2189.77,593.52,3254.39,27.74,90.65,0
863.7,53.23,112.62,2291.9,608.47,3093.93,28.89,86.6,0
761.33,58.82,113.68,2343.14,609.84,3102.01,28.98,86.13,0
798.0,53.66,137.21,1988.19,615.49,3085.89,28.09,90.69,0
894.2,53.17,110.13,2384.8,575.03,3112.15,28.31,92.55,0
837.69,53.38,119.11,2464.27,603.96,3177.42,29.05,87.62,0
799.76,57.13,109.17,2120.67,639.53,3087.63,29.61,94.36,0
851.98,59.45,97.67,2231.0,651.45,3325.59,27.64,84.14,0
867.38,53.93,117.95,2136.46,598.68,3124.45,29.99,86.61,0
844.9,47.31,238.59,2298.41,653.85,3347.28,27.27,83.12,1
845.98,54.67,115.15,2237.59,612.03,3153.64,29.7,88.7,0
790.08,55.23,111.84,1874.64,629.71,3141.35,29.11,89.95,0
826.22,45.71,111.86,2080.36,605.7,3253.72,28.5,93.53,0
831.15,56.19,123.81,2011.05,581.42,3112.43,30.67,90.82,0
866.59,47.7,120.76,2001.63,661.56,3206.23,29.88,90.03,0
822.2,53.01,114.12,2208.8,633.4,3220.91,29.48,96.71,0
1042.11,56.09,145.72,2508.2,742.03,3502.09,27.83,98.52,1
900.51,57.92,118.81,2261.24,582.19,3143.99,28.59,89.63,0
871.89,46.13,114.87,2141.33,653.38,3111.52,29.16,85.53,0
824.95,48.49,99.66,1969.37,605.88,3095.81,29.78,91.08,0
807.86,55.82,122.17,2330.66,613.73,3309.78,27.43,90.7,0
849.33,55.73,128.32,2153.24,654.47,3214.34,25.97,88.17,0
835.69,54.04,115.47,1827.7,643.19,3199.61,29.4,85.5,0
901.97,54.67,106.95,2326.53,638.15,3120.55,30.96,89.82,0
858.7,52.38,140.5,2083.43,608.49,3231.74,29.66,83.31,0
857.03,43.41,123.12,2021.67,624.67,3307.01,29.24,92.1,0
820.45,60.01,128.28,2490.71,603.88,3118.09,29.77,92.1,0
853.94,54.15,114.96,2314.46,594.69,3196.56,28.8,87.32,0
838.86,55.98,123.77,2320.23,608.71,3185.4,29.72,87.79,0
866.37,50.11,115.07,2293.35,618.48,3305.88,28.15,88.77,0
842.24,48.19,127.9,2147.33,614.88,3290.12,26.22,87.09,0
878.07,60.39,126.93,2276.19,625.68,3249.69,30.22,87.91,0
815.5,63.07,118.27,2017.47,622.08,3068.88,28.42,83.63,0
862.86,51.75,112.27,2173.14,602.54,3149.96,29.63,83.98,0
848.54,57.88,117.14,2515.69,605.19,3115.82,26.92,91.32,0
805.53,51.12,109.62,2281.36,633.44,3174.96,27.81,86.41,0
903.93,71.21,103.65,2044.92,622.51,3179.13,29.02,93.91,0
832.4,51.69,120.58,2334.72,585.55,3172.47,26.27,94.42,0
854.85,55.97,119.4,2169.81,610.18,3167.53,28.99,89.0,0
818.41,48.36,120.42,2159.46,595.2,3176.26,28.58,90.56,0
867.41,54.02,111.8,2183.46,643.68,3243.2,28.7,88.05,0
845.3,64.26,131.33,2443.97,588.04,3242.67,26.83,90.77,0
869.55,50.67,121.43,1991.77,655.47,3310.89,30.28,82.37,0
819.46,56.69,105.12,2044.14,632.42,3273.81,26.33,84.46,0
884.06,57.34,110.41,2191.0,642.37,3347.71,28.11,86.58,0
841.79,46.47,111.43,2620.1,643.66,3201.32,29.95,90.71,0
909.17,56.2,99.92,2119.79,629.46,3270.72,29.42,86.45,0
849.0,59.5,116.76,2174.03,628.01,3161.82,27.04,84.53,0
850.53,21.97,161.58,2536.79,649.94,3027.69,28.55,83.4,1
810.21,52.2,113.39,2093.0,626.75,3370.78,29.35,81.53,0
872.59,50.31,108.41,2195.3,623.52,3161.09,30.44,88.67,0
814.12,53.52,116.06,1914.25,657.38,3206.43,27.54,88.22,0
828.61,60.41,103.78,2510.88,618.89,3059.5,28.91,85.82,0
849.94,60.45,132.81,2299.07,640.83,3308.65,29.45,84.43,0
797.88,55.28,127.49,2279.89,643.25,3131.76,27.72,88.36,0
815.53,44.08,127.21,2178.24,581.73,3188.74,29.39,88.82,0
819.06,59.15,133.43,2244.9,635.75,3222.8,27.41,94.18,0
871.53,52.96,115.74,2289.31,595.82,3284.67,26.96,80.78,0
806.29,55.17,108.72,2251.39,642.27,3118.47,29.57,90.9,0
860.22,50.08,129.25,2363.9,605.12,3294.03,27.38,89.44,0
794.31,49.56,114.39,2093.79,586.32,3246.88,29.1,83.88,0
869.88,60.8,115.59,2366.96,650.09,3022.89,30.58,90.28,0
815.52,52.22,119.33,2064.76,598.59,3198.51,26.51,87.49,0
848.99,49.31,120.39,2089.85,665.47,3153.54,27.58,87.68,0
856.92,49.89,121.92,2432.75,630.22,3311.02,27.72,89.31,0
875.32,49.26,117.61,2139.92,596.19,3018.34,26.69,92.33,0
790.9,58.64,123.3,2354.05,614.38,3262.84,26.07,85.65,0
812.22,43.22,107.76,2191.29,608.69,3220.12,28.94,89.23,0
889.18,63.07,103.32,2379.96,606.71,3229.13,25.98,87.01,0
860.94,60.55,126.33,2106.78,669.99,3221.82,29.54,86.88,0
846.07,63.66,115.86,2348.52,637.68,3224.32,29.24,89.56,0
846.9,57.9,119.97,2050.55,611.29,3249.84,27.77,86.53,0
840.85,55.61,127.49,2251.5,583.65,3130.79,28.31,87.32,0
851.75,47.07,120.87,2074.43,646.89,3225.13,28.2,93.48,0
869.12,47.64,136.1,1936.81,617.26,3122.03,29.87,89.83,0
872.18,52.71,117.67,2055.52,653.28,2981.92,30.81,91.11,0
808.96,54.02,117.31,2346.67,633.61,3298.29,26.63,86.05,0
896.97,57.22,120.47,2276.7,612.67,3118.84,29.49,86.52,0
875.26,60.66,129.2,2262.77,636.76,3215.76,27.29,88.21,0
857.88,55.16,118.28,2482.33,654.84,3089.67,27.32,91.6,0
827.69,50.5,127.59,2323.03,632.08,3195.23,26.33,84.57,0
835.17,65.19,120.9,2316.87,628.23,3153.27,28.44,92.66,0
846.35,59.1,125.52,2163.68,608.96,3144.99,28.56,88.44,0
828.35,56.0,119.26,2348.55,589.16,3199.02,28.21,90.36,0
855.31,52.63,124.13,2244.48,670.81,3097.5,29.1,86.66,0
839.04,64.95,127.9,2229.26,639.95,3174.74,28.51,89.77,0
839.88,45.32,116.29,2305.99,619.82,3195.6,28.17,89.41,0
849.41,61.14,103.62,2235.28,644.58,3139.17,29.78,92.64,0
833.55,50.48,110.67,2308.33,593.37,3302.86,28.48,88.05,0
857.13,64.95,128.31,1831.02,619.18,3267.31,28.37,93.58,0
835.23,52.06,123.66,2204.71,628.45,3253.41,29.4,87.23,0
825.33,53.34,133.36,1954.88,667.73,3257.52,28.21,87.99,0
798.53,56.19,139.85,2243.08,590.76,3299.32,27.89,87.31,0
843.28,41.27,115.91,2120.19,622.91,3299.27,29.41,87.97,0
796.49,54.48,107.8,2116.59,658.54,3122.05,27.23,82.77,0
875.89,53.98,114.55,2168.44,638.06,3218.77,28.29,88.66,0
838.34,60.68,117.75,2389.45,655.76,3196.83,28.32,90.55,0
811.81,57.75,122.68,2242.9,576.54,3259.2,28.13,87.86,0
828.27,53.0,125.45,2071.79,601.03,3167.53,25.65,88.18,0
825.0,58.13,122.62,2276.65,630.49,3150.68,28.41,91.09,0
866.95,57.01,121.75,2335.87,611.66,3226.92,28.33,88.58,0
875.36,56.96,125.84,2105.9,623.82,2986.92,29.25,89.82,0
866.7,55.74,131.43,2122.39,632.94,3159.9,28.25,90.68,0
827.66,58.3,107.67,2283.87,632.55,3228.37,28.74,89.17,0
874.56,61.07,104.26,2022.93,613.59,3216.72,28.46,89.81,0
877.91,49.28,122.95,2125.03,652.99,3212.14,29.3,89.11,0
859.09,54.77,116.48,2402.9,622.93,3074.57,29.34,84.24,0
845.68,61.12,112.09,2038.03,581.52,3121.79,28.78,83.36,0
843.48,53.79,125.97,2455.03,634.45,3325.7,29.37,88.77,0
874.62,55.13,114.65,2308.55,641.98,3171.18,28.28,85.62,0
807.14,56.69,140.65,2031.83,591.71,3055.93,26.22,85.42,0
843.57,54.5,118.68,2157.19,637.82,3178.76,27.41,85.91,0
865.86,50.03,114.18,2041.04,609.52,3253.46,26.12,87.08,0
