core_temp_c,power_density_mw_mm2,thermal_resistance,leakage_current_ua,clock_freq_ghz,vdd_mv,ir_drop_mv,thermal_gradient,label
79.488,116.193,0.413,920.996,2.897,976.534,23.229,17.257,0
67.599,123.648,0.382,858.687,3.348,919.828,15.38,15.772,0
88.069,107.482,0.452,939.581,3.155,957.379,18.552,16.416,0
76.626,107.713,0.449,966.864,3.227,912.175,18.913,11.639,0
69.479,128.201,0.447,884.143,3.667,912.51,15.943,11.165,0
73.465,137.418,0.465,813.034,2.994,974.821,17.281,9.238,0
88.736,117.013,0.484,823.716,2.875,972.17,14.511,10.092,0
76.258,135.186,0.433,780.51,3.552,964.068,16.438,8.861,0
80.963,106.362,0.485,882.713,3.434,912.775,20.891,9.527,0
76.01,128.06,0.397,837.336,3.004,961.025,11.193,5.873,0
74.211,131.635,0.427,810.236,3.483,927.463,20.649,13.392,0
74.459,120.17,0.526,792.854,3.341,963.05,14.53,10.719,0
67.604,109.085,0.425,879.43,3.315,933.281,17.255,6.806,0
85.725,87.151,0.529,875.536,3.153,980.257,15.98,9.307,0
74.035,102.934,0.519,821.959,3.13,976.005,16.275,11.718,0
88.508,124.871,0.52,920.146,3.269,987.323,16.766,14.755,0
111.703,176.638,0.678,3729.794,2.631,996.608,18.416,24.634,1
77.153,131.383,0.455,851.8,3.018,950.872,16.661,12.979,0
81.265,79.92,0.435,771.58,3.156,922.248,16.239,12.904,0
73.128,101.282,0.445,836.771,3.426,933.842,15.119,7.738,0
80.066,127.679,0.481,981.804,3.091,928.792,18.858,9.485,0
64.162,148.443,0.416,886.373,3.233,950.011,19.9,12.305,0
113.958,175.286,0.56,3492.342,3.07,988.375,19.869,27.379,1
66.323,115.084,0.472,768.571,3.517,1008.584,18.575,16.683,0
67.339,122.408,0.434,763.014,3.114,945.199,15.496,12.813,0
78.569,113.505,0.414,820.493,3.473,982.503,12.565,14.418,0
66.147,111.756,0.383,883.055,2.936,936.465,20.154,9.231,0
88.369,115.185,0.493,920.192,3.208,971.533,8.859,13.978,0
87.456,95.611,0.416,919.221,3.187,954.081,19.163,13.323,0
79.319,128.734,0.482,702.087,3.29,958.061,21.021,14.89,0
76.115,80.285,0.501,712.082,2.823,964.151,18.678,9.373,0
72.374,130.197,0.529,753.605,3.033,949.807,11.696,8.085,0
84.708,141.322,0.398,946.101,3.42,933.7,10.846,9.491,0
80.324,114.886,0.427,926.441,3.288,931.009,16.277,14.818,0
94.262,126.113,0.477,863.489,3.246,975.561,11.723,14.419,0
60.335,106.411,0.488,747.301,3.237,905.254,19.85,14.206,0
71.912,136.126,0.454,958.301,3.502,939.735,26.635,12.109,0
79.121,122.012,0.443,878.787,2.801,956.655,21.098,8.082,0
69.101,106.332,0.514,947.499,3.188,938.339,15.408,11.419,0
86.228,103.669,0.468,906.649,3.141,933.013,17.368,11.815,0
68.069,114.288,0.441,1109.692,3.396,955.98,15.192,18.672,0
67.283,106.599,0.407,753.606,3.271,988.482,18.222,8.084,0
77.899,100.676,0.456,616.728,3.391,998.57,9.864,11.623,0
69.368,150.992,0.473,875.65,3.229,912.004,16.633,12.231,0
63.098,119.07,0.516,866.317,3.228,923.382,18.674,14.073,0
82.572,102.049,0.436,888.059,3.146,917.902,18.969,15.107,0
90.439,113.505,0.501,965.334,3.078,963.857,24.567,11.54,0
76.871,118.197,0.428,829.029,3.302,921.105,13.7,9.091,0
77.662,133.077,0.432,697.98,3.234,953.255,17.744,13.19,0
75.311,122.891,0.364,997.477,3.103,917.614,18.872,10.779,0
64.648,108.553,0.42,835.109,3.27,945.4,24.769,9.065,0
73.59,113.393,0.325,889.886,3.168,977.09,12.409,12.763,0
75.245,104.751,0.431,865.764,3.175,934.476,23.572,15.048,0
79.561,136.574,0.393,929.035,3.363,928.595,24.094,10.175,0
73.735,130.662,0.489,920.933,3.342,1009.991,16.382,11.266,0
72.673,112.562,0.465,851.92,3.433,912.594,21.36,10.446,0
99.493,111.055,0.501,1040.011,3.438,908.983,21.329,9.326,0
82.802,131.776,0.452,831.168,3.309,1000.285,17.162,11.015,0
70.014,131.544,0.358,817.698,2.913,959.295,20.77,17.747,0
76.207,116.637,0.408,807.431,2.984,943.387,21.832,9.653,0
113.601,204.987,0.693,2195.753,3.023,1035.949,60.617,37.656,1
71.248,112.228,0.404,978.589,3.162,941.583,21.501,17.048,0
78.769,120.175,0.466,876.842,3.067,965.544,24.1,11.616,0
75.202,92.947,0.398,808.854,3.345,961.064,24.949,11.043,0
64.712,111.859,0.303,749.859,3.334,948.618,21.15,14.668,0
75.449,119.992,0.449,835.015,3.451,961.34,16.206,11.23,0
68.703,108.53,0.415,898.414,3.306,947.35,16.236,12.819,0
74.139,118.425,0.443,996.961,3.334,971.43,20.24,9.408,0
81.395,120.77,0.39,861.205,3.622,923.265,16.96,13.37,0
72.041,147.682,0.396,911.93,3.386,974.605,28.316,4.89,0
70.855,120.331,0.508,877.344,3.401,933.791,18.509,13.772,0
73.723,99.024,0.397,946.058,3.266,942.13,18.457,9.587,0
73.499,99.984,0.368,951.721,3.066,977.568,21.058,9.989,0
80.514,145.514,0.372,906.944,2.899,916.239,17.975,11.441,0
68.42,128.677,0.418,919.937,3.062,902.994,14.131,12.912,0
78.265,137.642,0.539,834.966,3.305,975.415,15.073,19.554,0
86.563,122.342,0.436,842.753,2.918,902.641,15.765,12.368,0
89.133,144.129,0.415,910.578,3.069,929.404,21.079,10.5,0
82.944,132.253,0.467,782.496,3.192,987.385,18.114,14.184,0
74.64,117.791,0.449,889.757,3.163,972.788,23.032,9.713,0
80.609,125.033,0.452,931.795,3.027,903.694,15.879,10.775,0
57.996,121.473,0.48,733.075,3.311,914.345,18.035,12.715,0
69.651,100.311,0.381,800.355,3.202,931.02,20.2,16.609,0
84.377,117.945,0.474,675.769,3.332,925.381,23.197,19.924,0
86.95,125.825,0.39,901.826,3.386,962.54,16.903,14.085,0
89.612,103.306,0.474,943.526,3.57,937.651,8.7,10.081,0
76.808,102.55,0.454,905.117,3.049,878.018,10.421,12.263,0
84.845,105.824,0.473,909.667,3.323,960.249,19.024,21.901,0
71.829,125.648,0.45,987.705,3.116,919.078,20.294,12.051,0
71.739,143.176,0.475,741.447,3.565,906.745,17.267,8.087,0
58.291,121.515,0.425,740.371,3.206,942.328,10.931,13.874,0
83.486,103.012,0.461,928.889,2.906,898.976,13.046,11.706,0
61.504,111.375,0.384,793.831,3.153,961.348,18.42,14.848,0
79.295,132.385,0.508,988.7,2.993,888.757,91.952,21.78,1
78.946,123.527,0.385,827.124,3.403,982.068,10.574,16.488,0
66.474,110.624,0.442,818.663,3.249,978.55,13.632,13.725,0
69.888,83.357,0.513,1060.239,2.988,976.579,23.952,8.885,0
64.819,107.412,0.43,918.75,3.092,900.345,23.138,9.759,0
83.666,117.679,0.405,841.158,3.137,953.192,14.52,5.837,0
82.146,126.503,0.477,841.032,3.058,942.805,18.046,11.889,0
74.642,102.25,0.384,964.589,3.109,986.693,21.373,13.34,0
72.409,114.182,0.459,889.437,3.114,965.622,20.135,14.114,0
85.774,120.821,0.328,830.861,3.304,953.359,12.79,19.446,0
72.397,119.921,0.467,825.79,3.451,952.395,21.641,10.386,0
73.529,133.763,0.434,1049.544,3.254,935.5,15.111,16.403,0
74.388,119.509,0.512,802.786,3.436,961.33,17.781,11.235,0
84.987,115.602,0.483,903.331,3.169,975.764,18.969,9.866,0
66.606,112.694,0.47,1084.389,2.881,965.184,17.135,11.104,0
79.467,113.526,0.371,976.317,3.195,956.578,22.768,9.232,0
95.215,131.809,0.451,1022.632,3.228,931.18,16.295,15.234,0
73.531,109.786,0.509,872.334,3.604,935.12,19.046,12.506,0
61.285,106.891,0.405,822.389,2.892,902.711,19.47,8.504,0
69.711,151.819,0.375,876.958,3.459,893.196,21.643,12.077,0
76.79,118.66,0.539,784.205,3.058,943.237,11.837,10.624,0
79.428,93.4,0.419,705.403,3.251,940.264,21.741,8.021,0
73.918,98.325,0.345,886.856,3.189,938.117,19.112,8.547,0
77.417,124.23,0.502,836.281,3.232,980.351,16.967,12.428,0
72.695,113.256,0.494,758.56,3.016,978.882,21.823,12.909,0
78.676,112.505,0.372,952.791,3.342,949.24,14.352,13.705,0
70.344,123.624,0.465,888.964,3.193,951.709,19.338,10.969,0
66.055,116.404,0.502,766.185,3.226,909.591,8.113,15.341,0
75.673,136.704,0.5,738.522,3.41,936.677,19.95,12.195,0
66.734,145.49,0.51,977.77,3.364,968.251,15.846,12.786,0
56.234,119.888,0.458,697.676,3.028,922.289,18.728,9.223,0
67.938,112.016,0.465,819.401,3.252,930.918,18.362,13.147,0
73.827,149.579,0.437,903.722,3.055,917.757,16.354,8.795,0
69.971,120.703,0.41,955.506,3.053,936.165,17.554,8.771,0
68.628,137.975,0.404,935.35,3.298,955.744,23.88,13.047,0
68.961,130.109,0.426,679.904,3.115,914.325,13.534,13.828,0
78.511,122.055,0.413,855.007,3.193,965.638,17.933,13.64,0
74.327,152.718,0.343,884.816,3.119,975.996,15.691,13.765,0
70.283,125.068,0.491,829.074,3.479,974.342,16.16,10.161,0
76.5,112.995,0.381,829.157,3.406,963.589,15.31,14.149,0
70.195,90.653,0.464,895.079,3.09,929.254,12.916,13.504,0
74.803,115.118,0.386,909.577,3.005,964.287,16.063,15.203,0
84.639,124.062,0.389,803.827,3.004,963.786,17.748,13.623,0
76.845,110.217,0.406,838.226,3.662,909.301,22.493,11.258,0
81.593,100.165,0.389,852.95,3.132,913.423,11.387,12.363,0
94.675,146.785,0.499,686.466,2.82,958.747,10.792,12.417,0
83.953,131.928,0.489,801.617,3.179,914.925,17.069,14.884,0
79.118,121.954,0.509,816.957,3.123,948.849,18.742,7.32,0
68.736,121.825,0.434,969.162,3.409,902.675,9.865,7.723,0
69.445,107.383,0.473,826.854,3.479,957.376,14.207,15.036,0
70.866,125.22,0.521,834.964,2.902,915.531,16.914,10.21,0
72.149,133.79,0.407,1010.538,3.362,948.236,16.636,15.233,0
53.786,116.694,0.444,788.26,3.248,978.169,20.993,11.416,0
70.3,106.989,0.445,845.664,2.884,954.174,12.854,8.922,0
83.842,144.306,0.455,798.581,3.007,972.09,15.794,7.261,0
77.51,144.094,0.539,896.357,3.243,942.146,15.752,11.629,0
76.601,113.753,0.455,945.87,3.247,919.602,21.41,8.752,0
75.41,110.299,0.413,918.202,3.337,910.809,16.24,12.101,0
88.861,134.385,0.448,904.547,3.371,970.331,15.967,7.592,0
78.489,110.505,0.493,856.104,3.223,972.589,15.611,9.724,0
77.223,141.184,0.479,908.066,3.177,976.045,19.47,13.509,0
71.517,110.802,0.385,840.222,3.324,949.242,19.395,5.369,0
76.483,107.03,0.45,764.897,3.347,933.769,22.408,12.878,0
66.03,133.63,0.506,918.527,3.349,970.599,15.743,9.615,0
83.139,111.184,0.399,851.321,3.381,920.263,11.324,11.097,0
73.687,150.377,0.529,785.4,3.138,964.386,19.257,11.199,0
73.198,125.693,0.355,814.121,2.865,956.19,21.631,15.433,0
71.806,112.17,0.356,776.874,3.264,945.236,14.201,8.434,0
81.556,132.124,0.468,749.295,3.024,907.744,18.286,13.224,0
122.353,230.815,0.827,2092.297,2.274,999.944,52.993,40.012,1
97.737,117.167,0.595,1011.045,3.306,957.219,20.743,14.636,0
78.791,140.416,0.432,805.114,3.334,941.745,19.071,10.211,0
88.69,131.155,0.423,787.606,3.204,934.89,8.447,4.989,0
67.434,128.23,0.447,836.167,3.16,982.016,17.623,13.002,0
69.767,105.26,0.445,795.994,3.349,923.399,23.131,15.661,0
74.661,125.998,0.428,973.787,3.105,866.815,12.116,16.512,0
83.346,140.108,0.394,926.04,3.13,928.586,7.644,11.572,0
79.152,108.611,0.444,936.591,3.482,949.841,16.464,11.347,0
57.317,108.039,0.414,845.679,3.14,938.516,22.974,11.606,0
61.111,137.557,0.457,867.378,3.516,995.178,16.915,11.09,0
64.153,112.386,0.387,788.893,3.268,944.258,21.011,13.87,0
70.306,136.355,0.469,798.674,3.276,1030.882,18.293,11.068,0
85.764,119.76,0.393,867.903,3.117,937.01,10.433,11.139,0
74.992,111.117,0.441,811.917,2.853,956.544,18.77,11.132,0
60.547,131.761,0.477,776.029,3.427,1016.326,25.493,13.305,0
81.627,87.154,0.395,853.553,3.267,960.263,16.736,9.39,0
79.59,137.069,0.406,930.157,2.926,919.4,21.528,12.173,0
72.338,108.484,0.398,819.931,3.317,954.941,15.603,11.073,0
85.67,125.027,0.448,889.465,3.236,945.1,20.707,11.451,0
82.007,126.563,0.439,799.632,3.179,970.776,19.064,17.633,0
56.837,146.852,0.481,862.184,2.989,909.457,19.513,14.177,0
79.328,118.259,0.49,880.177,2.771,951.899,16.206,7.558,0
77.295,132.86,0.44,825.127,3.272,949.886,18.802,5.01,0
78.023,108.663,0.515,692.652,3.111,969.084,24.907,13.579,0
75.509,98.237,0.488,716.25,3.038,940.042,17.143,9.151,0
72.468,115.292,0.488,706.508,2.764,940.257,17.661,8.854,0
100.795,201.874,0.606,3749.205,3.114,973.374,26.437,34.163,1
90.499,169.664,0.543,1190.447,2.93,891.834,87.083,20.567,1
71.113,116.17,0.415,807.777,2.915,963.972,17.997,8.917,0
71.316,122.079,0.447,726.448,3.39,950.248,26.48,20.318,0
79.945,121.28,0.471,932.635,3.083,940.825,24.684,8.81,0
85.494,143.43,0.483,769.782,3.467,947.672,22.424,11.858,0
82.164,83.005,0.448,936.704,3.136,932.591,21.332,10.628,0
88.228,92.303,0.398,1026.179,3.356,936.35,25.563,13.055,0
78.946,124.191,0.408,863.456,3.006,964.325,19.814,11.435,0
64.905,97.637,0.467,799.499,3.256,992.973,17.387,19.119,0
67.984,111.945,0.395,886.084,3.216,978.56,19.247,14.642,0
80.416,143.146,0.384,849.075,3.333,932.8,14.804,12.71,0
83.348,141.602,0.433,875.301,3.343,961.304,17.437,15.013,0
90.8,100.445,0.436,924.793,3.232,926.531,8.896,11.003,0
83.216,108.993,0.428,821.136,3.143,939.656,22.055,9.829,0
64.991,143.362,0.489,847.339,3.43,933.139,20.281,15.259,0
73.037,132.097,0.541,697.267,3.555,969.174,20.106,11.38,0
76.004,123.755,0.395,843.821,3.008,915.451,18.413,14.062,0
70.05,145.086,0.367,922.05,3.262,972.701,17.688,13.068,0
72.337,104.211,0.437,711.121,3.156,960.797,11.898,14.671,0
79.324,121.846,0.427,934.558,3.132,980.167,12.873,18.369,0
78.259,101.801,0.503,847.867,3.42,950.279,13.925,12.091,0
69.42,124.798,0.533,872.833,3.204,1002.613,15.599,11.866,0
107.378,208.019,0.67,2295.552,2.74,1050.705,51.722,36.304,1
86.425,137.234,0.445,1039.064,2.957,974.265,14.293,14.825,0
72.542,121.774,0.472,898.323,3.141,986.417,18.535,16.567,0
70.364,135.324,0.408,852.461,3.109,946.753,17.456,14.598,0
82.999,110.564,0.533,872.033,3.657,964.16,21.761,16.218,0
70.253,106.984,0.482,901.945,3.281,976.623,24.129,11.062,0
82.764,96.486,0.4,890.237,3.034,977.215,11.762,14.616,0
66.916,147.047,0.393,1018.027,3.17,911.481,12.321,10.395,0
84.864,107.208,0.487,836.801,3.039,952.052,19.83,16.834,0
75.455,140.582,0.424,841.545,3.258,948.106,11.196,17.11,0
83.942,108.004,0.321,841.933,3.247,941.277,10.903,12.772,0
70.635,108.157,0.506,808.821,2.786,946.153,18.697,9.986,0
95.589,129.538,0.506,792.804,3.165,964.67,15.396,15.066,0
65.665,116.059,0.405,766.852,2.965,922.886,18.56,15.847,0
70.614,118.787,0.523,918.473,3.233,961.547,17.457,10.997,0
79.458,135.284,0.445,734.495,3.2,937.618,12.707,9.716,0
68.802,131.559,0.482,827.367,3.026,942.249,21.916,12.246,0
82.099,108.212,0.56,843.263,3.444,944.547,14.997,14.464,0
124.947,245.428,0.704,2336.869,3.131,1033.852,43.088,37.974,1
73.93,117.06,0.397,883.245,3.429,944.755,19.414,7.271,0
91.307,133.881,0.47,757.714,3.49,953.449,16.149,17.586,0
62.14,125.643,0.432,857.527,3.192,948.571,24.383,12.654,0
80.564,136.239,0.439,865.287,3.167,901.428,22.587,10.359,0
83.358,122.13,0.46,841.743,3.257,937.802,25.386,15.101,0
94.581,116.738,0.436,920.85,3.384,983.859,12.175,10.208,0
72.594,116.296,0.527,823.657,3.005,925.433,23.689,6.919,0
65.234,108.728,0.417,882.419,3.228,927.836,22.51,12.976,0
78.483,127.937,0.51,788.186,3.29,980.674,20.865,6.336,0
75.117,97.147,0.401,906.379,3.088,912.168,16.507,13.565,0
86.568,107.894,0.434,731.137,3.223,938.619,18.596,6.35,0
67.976,132.897,0.444,861.539,3.295,985.291,16.582,13.114,0
71.644,122.127,0.477,766.319,3.511,952.357,16.142,8.468,0
64.126,125.467,0.475,952.952,2.962,928.384,13.465,10.671,0
57.003,132.615,0.436,868.156,3.52,966.013,12.893,12.521,0
79.419,123.102,0.394,940.62,3.434,974.69,11.406,15.655,0
94.245,128.623,0.468,1140.587,3.273,945.343,42.957,27.642,1
79.546,123.962,0.404,752.98,3.13,975.461,15.12,4.852,0
90.672,99.73,0.436,852.471,3.383,959.505,17.088,14.711,0
65.096,129.795,0.48,747.273,3.189,957.423,21.801,13.8,0
77.469,146.626,0.344,878.025,3.504,933.222,19.51,11.063,0
65.123,136.934,0.447,797.758,3.067,932.823,16.01,12.768,0
88.342,111.848,0.473,808.301,2.99,904.331,15.471,10.102,0
76.889,132.548,0.395,876.379,3.002,942.157,20.761,10.203,0
67.631,140.594,0.46,828.384,3.063,955.95,21.522,17.236,0
88.745,92.004,0.453,739.727,3.55,946.603,14.346,13.795,0
85.68,114.994,0.48,842.031,3.074,934.213,13.766,10.425,0
75.589,114.106,0.363,964.056,3.177,951.937,18.187,10.387,0
69.911,114.777,0.458,828.935,3.387,932.43,17.423,19.604,0
86.868,130.526,0.381,896.475,3.169,994.232,14.03,10.844,0
77.478,121.21,0.469,844.78,3.118,958.319,21.26,13.28,0
71.573,101.602,0.415,953.863,3.219,987.328,12.289,16.565,0
61.71,105.403,0.407,722.843,3.216,928.959,19.959,13.911,0
72.773,122.608,0.456,864.211,3.476,966.987,20.732,8.265,0
80.353,122.297,0.479,811.345,3.154,939.234,13.374,9.493,0
74.675,112.415,0.453,774.065,3.203,956.26,19.845,9.616,0
77.663,84.46,0.409,849.152,3.31,959.392,16.506,11.112,0
65.831,112.743,0.521,863.401,3.383,960.835,19.32,17.363,0
68.941,114.85,0.466,1010.274,3.318,933.776,13.048,12.001,0
65.253,108.305,0.412,763.344,3.331,912.774,17.52,11.353,0
111.601,227.608,0.658,2099.111,3.177,992.947,48.247,26.333,1
75.759,111.981,0.447,801.17,3.193,952.017,20.639,12.65,0
78.205,123.184,0.492,982.245,3.18,989.423,12.874,14.471,0
59.897,139.292,0.405,1042.544,3.57,938.361,19.147,11.143,0
112.057,191.752,0.525,3720.043,2.693,977.646,37.588,14.21,1
68.524,126.892,0.449,929.372,3.178,991.294,23.301,12.715,0
73.758,133.158,0.496,928.302,3.432,940.324,21.044,15.1,0
81.18,113.304,0.376,963.816,3.356,954.951,17.087,11.6,0
72.563,128.919,0.501,958.386,3.372,961.015,14.717,14.811,0
81.932,113.365,0.494,914.433,3.243,934.735,10.611,12.266,0
98.183,162.242,0.445,828.202,3.133,922.844,18.91,11.536,0
75.396,111.954,0.413,761.283,3.037,927.488,17.476,12.904,0
65.577,143.385,0.342,785.994,3.339,950.489,21.581,9.799,0
75.309,145.602,0.517,770.132,2.899,996.496,23.364,10.249,0
81.994,124.377,0.449,879.404,3.059,937.337,15.882,11.351,0
75.788,130.055,0.525,823.399,3.252,904.691,21.382,14.627,0
71.332,115.533,0.479,649.244,3.47,940.396,19.126,7.899,0
79.938,131.205,0.452,988.251,3.538,949.234,14.822,9.709,0
74.557,99.496,0.41,698.233,3.063,933.189,14.218,17.1,0
70.03,149.78,0.405,818.54,3.196,967.252,15.035,9.407,0
81.702,95.581,0.492,743.784,3.148,933.016,12.661,12.134,0
68.128,111.061,0.379,973.645,3.585,929.885,18.728,8.72,0
86.06,109.83,0.527,799.66,3.201,945.729,11.072,7.825,0
75.025,111.963,0.478,958.556,3.089,965.561,18.48,16.516,0
72.433,124.513,0.419,994.075,3.065,904.067,17.57,14.913,0
63.233,113.804,0.511,879.317,3.401,920.488,17.371,14.838,0
82.777,115.805,0.423,913.833,3.243,959.63,17.446,12.639,0
85.083,125.087,0.425,881.025,3.028,952.795,17.661,9.781,0
83.562,142.291,0.553,865.212,3.449,935.801,14.547,12.296,0
73.98,125.842,0.338,1000.289,2.945,955.287,18.923,11.89,0
63.148,147.34,0.468,924.948,3.55,957.312,25.703,18.709,0
75.777,103.309,0.364,836.94,3.309,935.202,14.09,8.334,0
88.063,98.942,0.437,811.189,3.151,966.563,23.395,13.795,0
74.564,143.87,0.467,867.784,3.152,983.494,14.934,10.406,0
76.754,128.009,0.319,856.037,3.285,979.295,16.674,14.336,0
71.697,133.129,0.475,664.574,3.093,986.827,18.138,12.188,0
75.161,136.546,0.42,991.474,3.476,964.514,18.81,11.996,0
79.861,112.853,0.405,977.584,3.323,949.996,19.9,13.433,0
68.188,125.704,0.427,745.247,3.25,938.374,21.899,16.139,0
74.923,139.475,0.475,911.606,3.217,982.757,19.064,17.057,0
83.329,129.793,0.51,933.795,3.545,955.751,17.261,12.249,0
59.29,117.285,0.458,931.925,3.06,942.218,17.334,10.008,0
82.772,114.636,0.393,815.796,3.154,962.157,16.339,14.023,0
78.843,118.537,0.483,712.618,3.277,945.477,21.477,11.625,0
69.625,123.722,0.483,885.857,3.162,913.717,13.808,12.676,0
75.273,88.816,0.507,1008.048,3.12,931.976,20.232,14.426,0
77.192,126.935,0.487,777.203,3.108,992.098,15.159,14.538,0
71.666,129.517,0.466,821.291,3.247,946.353,21.194,3.719,0
72.728,122.443,0.483,856.49,2.871,985.45,22.75,13.593,0
65.437,121.207,0.463,824.339,3.519,979.528,18.591,13.187,0
67.881,120.112,0.524,906.725,3.031,942.043,14.961,13.443,0
74.188,117.077,0.413,890.871,3.198,949.195,17.845,17.369,0
80.857,134.671,0.47,872.686,3.223,940.142,18.902,11.094,0
70.41,141.606,0.46,1017.165,3.044,949.433,17.343,9.854,0
80.717,123.239,0.493,739.188,3.365,981.318,19.081,13.731,0
68.521,131.488,0.434,804.636,3.153,952.292,20.896,7.052,0
74.418,127.911,0.43,870.849,3.705,952.805,17.746,7.964,0
81.921,129.868,0.457,1072.489,3.09,958.288,18.528,8.128,0
64.792,103.776,0.54,704.03,3.505,921.65,21.689,12.648,0
76.415,127.695,0.367,736.094,3.572,927.653,15.402,12.296,0
85.087,147.862,0.412,880.901,3.611,970.879,20.279,10.674,0
83.063,121.011,0.416,963.249,3.259,969.969,21.494,8.191,0
58.306,121.161,0.427,816.326,3.015,953.329,19.913,13.62,0
70.169,124.984,0.433,857.428,3.111,890.367,15.783,10.037,0
69.823,98.759,0.46,825.981,3.33,896.27,19.162,10.62,0
75.697,111.54,0.42,917.471,3.333,930.673,20.842,11.544,0
90.232,251.011,0.758,2257.699,2.619,996.769,58.092,35.113,1
80.678,123.304,0.479,790.171,2.887,910.225,14.617,8.41,0
68.307,131.241,0.43,980.414,3.222,904.988,18.167,9.943,0
70.763,117.939,0.364,881.319,3.302,935.783,10.732,10.04,0
70.58,110.231,0.476,791.044,2.962,901.576,14.948,9.948,0
87.138,133.89,0.438,967.079,3.398,952.305,12.529,10.867,0
67.885,104.92,0.512,962.033,3.289,968.646,22.487,13.523,0
80.31,102.728,0.358,899.5,3.238,955.898,11.859,11.496,0
67.429,115.449,0.491,878.032,2.895,936.158,18.172,12.054,0
68.67,131.878,0.512,850.702,3.382,950.789,18.839,11.437,0
80.648,117.149,0.366,821.991,3.227,952.633,22.323,11.958,0
81.613,155.852,0.397,852.708,2.966,953.525,13.436,15.864,0
77.222,131.161,0.436,897.167,3.268,974.934,16.664,7.8,0
86.541,126.812,0.502,865.878,3.447,939.9,16.903,13.887,0
74.666,124.433,0.478,891.025,3.174,978.884,22.676,13.079,0
64.563,118.766,0.457,856.845,3.163,997.771,9.441,11.605,0
89.079,126.657,0.501,846.92,3.371,948.449,12.871,7.452,0
77.856,150.384,0.458,783.493,3.065,968.56,19.863,10.393,0
69.512,117.34,0.459,851.09,3.361,963.478,18.265,10.445,0
87.246,111.631,0.424,764.324,3.253,951.105,21.417,12.644,0
78.26,131.226,0.322,738.936,3.273,961.328,19.125,10.023,0
81.002,121.032,0.474,855.701,3.321,958.257,18.503,11.482,0
56.169,116.749,0.482,809.61,3.34,984.949,18.56,13.492,0
81.789,101.613,0.499,895.306,3.513,949.827,20.253,10.713,0
76.416,122.934,0.533,844.701,3.219,929.727,20.204,11.439,0
77.718,101.069,0.496,817.54,3.631,937.996,20.365,14.975,0
72.876,140.706,0.541,902.588,2.834,966.249,22.312,11.858,0
73.321,116.056,0.469,803.88,2.878,969.822,21.871,10.282,0
69.422,131.617,0.435,783.605,2.866,983.754,16.178,8.997,0
86.326,145.867,0.442,871.248,3.394,929.586,13.176,7.062,0
79.963,132.955,0.495,643.847,3.296,954.747,20.451,8.869,0
80.595,124.224,0.517,926.177,3.368,984.98,10.585,12.769,0
